Valor real,Valor estimado,Error - Desviacion relativa,Error relativo,Error absoluto,Error minimo,Error maximo,Error cuadratico
3222,3857.6074206860735,19.727108028742194,,,,,
3222,3857.6074206860735,19.727108028742194,,,,,
5250,3810.205818582872,27.424651074611965,,,,,
7260,3857.6074206860735,46.864911560797886,,,,,
7260,5650.318388101775,22.171923028901173,,,,,
7260,7083.244645466123,2.4346467566649714,,,,,
9277,6029.468149343258,35.006271969998295,,,,,
9277,6140.831943031528,33.805843020033116,,,,,
9277,7615.258597946643,17.91248681743405,,,,,
9277,7546.038603579961,18.658633140239722,,,,,
7297,7544.961309923481,3.3981267633751018,,,,,
5265,7546.038603579961,43.32456986856526,,,,,
5265,6054.032009971905,14.98636296242934,,,,,
5265,3836.598579264908,27.13013144795996,,,,,
5265,5920.9875281539735,12.459402244140048,,,,,
3264,6108.083239028216,87.13490315650171,,,,,
3264,5903.642113749194,80.87138828888463,,,,,
1259,3762.1533899725678,198.82076171346844,,,,,
3269,3758.4425831695708,14.972241761075889,,,,,
5269,2832.8889592083406,46.23478915907496,,,,,
5269,3330.9184215969017,36.7827211691611,,,,,
5269,4940.230152455488,6.2397010351966635,,,,,
5269,6053.135761549812,14.882060382421935,,,,,
7265,6053.135761549812,16.680856688922066,,,,,
7265,6053.135761549812,16.680856688922066,,,,,
7265,7438.357347891135,2.386198869802269,,,,,
7265,6053.135761549812,16.680856688922066,,,,,
9262,6156.051381367223,33.53431892283283,,,,,
9262,6022.850281150386,34.97246511390212,,,,,
9262,7438.357347891135,19.689512547061813,,,,,
7278,7501.294846545671,3.068079782160911,,,,,
9255,7618.192385354018,17.685657640691318,,,,,
9255,6214.548088064736,32.85199256548098,,,,,
9255,7602.321144889292,17.857145922319916,,,,,
9255,7613.203024934382,17.739567531773297,,,,,
9255,7618.192385354018,17.685657640691318,,,,,
9255,7618.192385354018,17.685657640691318,,,,,
7273,7618.192385354018,4.746217315468423,,,,,
7273,7546.038603579961,3.7541400189737533,,,,,
7273,6214.548088064736,14.553168045308187,,,,,
5272,6127.06810163842,16.219045933960917,,,,,
5272,6022.850281150386,14.242228398148443,,,,,
5272,3828.136809582821,27.38738980305726,,,,,
5272,6053.135761549812,14.81668743455637,,,,,
7254,6138.53801018087,15.377198646527852,,,,,
7254,5979.848796919134,17.564808424053847,,,,,
7254,7615.258597946643,4.980129555371423,,,,,
7254,6108.083239028216,15.797032822880952,,,,,
7254,6118.605766178454,15.651974549511245,,,,,
7254,6118.605766178454,15.651974549511245,,,,,
7254,6127.06810163842,15.535317043859667,,,,,
7254,6022.850281150386,16.97201156395939,,,,,
7254,6053.135761549812,16.554511144888174,,,,,
5264,6053.135761549812,14.991180880505544,,,,,
5264,6022.850281150386,14.415848806048364,,,,,
7234,3828.136809582821,47.081326934160614,,,,,
5259,6053.135761549812,15.100508871454874,,,,,
5259,7438.357347891135,41.440527626756705,,,,,
5259,3828.136809582821,27.207894854861742,,,,,
3273,6053.135761549812,84.94151425450082,,,,,
3273,6053.135761549812,84.94151425450082,,,,,
5273,3828.136809582821,27.401160447888845,,,,,
5273,3796.7950468794597,27.99554244491827,,,,,
3303,4940.230152455488,49.5679731291398,,,,,
3303,6053.135761549812,83.26175481531371,,,,,
1315,3762.1533899725678,186.09531482681123,,,,,
1315,3803.2309528625638,189.21908386787558,,,,,
1315,2687.748793610507,104.39154324034274,,,,,
3296,2456.463729884982,25.471367418538165,,,,,
5278,2395.890365723798,54.60609386654418,,,,,
5278,3330.9184215969017,36.89051872684915,,,,,
5278,4940.230152455488,6.399580286936571,,,,,
7275,6053.135761549812,16.795384720964787,,,,,
7275,6019.411125109431,17.25895360674322,,,,,
5272,7438.357347891135,41.09175546075749,,,,,
5272,6053.135761549812,14.81668743455637,,,,,
5272,3828.136809582821,27.38738980305726,,,,,
3274,6053.135761549812,84.88502631489958,,,,,
3274,6053.135761549812,84.88502631489958,,,,,
5282,3762.1533899725678,28.774074404154337,,,,,
3302,3803.2309528625638,15.179616985540997,,,,,
1305,4991.315364079719,282.476273109557,,,,,
1305,3762.1533899725678,188.28761608985195,,,,,
1305,2687.748793610507,105.95776196249096,,,,,
3312,2456.463729884982,25.83140912183025,,,,,
1315,2395.890365723798,82.1969859866006,,,,,
3327,3330.9184215969017,0.11777642311096123,,,,,
3327,2832.8889592083406,14.851549167167402,,,,,
1334,3330.9184215969017,149.6940346024664,,,,,
3316,3796.7950468794597,14.499247493349207,,,,,
1329,2832.8889592083406,113.15944012101886,,,,,
3350,3330.9184215969017,0.5695993553163677,,,,,
3350,2832.8889592083406,15.436150471392818,,,,,
3350,3330.9184215969017,0.5695993553163677,,,,,
3350,3796.7950468794597,13.337165578491335,,,,,
1352,3796.7950468794597,180.82803601179435,,,,,
1352,3796.7950468794597,180.82803601179435,,,,,
1352,2687.748793610507,98.79798769308485,,,,,
1352,2456.463729884982,81.69110428143358,,,,,
3350,2395.890365723798,28.480884605259764,,,,,
3350,2298.63783225134,31.383945305930144,,,,,
3350,3245.8024826188016,3.110373653170101,,,,,
5337,3803.2309528625638,28.73841197559371,,,,,
3364,3758.4425831695708,11.725403780308287,,,,,
1379,4940.230152455488,258.24729169365395,,,,,
1379,3828.136809582821,177.6023792300813,,,,,
1379,2832.8889592083406,105.43067144367953,,,,,
1379,2395.890365723798,73.7411432722116,,,,,
1379,2456.463729884982,78.13370049927354,,,,,
1379,2395.890365723798,73.7411432722116,,,,,
1379,2298.63783225134,66.68874780647862,,,,,
1379,2364.1012322598535,71.43591241913369,,,,,
1379,2364.1012322598535,71.43591241913369,,,,,
1379,2364.1012322598535,71.43591241913369,,,,,
1379,2256.2036286230464,63.611575679698795,,,,,
1379,2298.63783225134,66.68874780647862,,,,,
1379,2456.463729884982,78.13370049927354,,,,,
1379,2395.890365723798,73.7411432722116,,,,,
1379,2456.463729884982,78.13370049927354,,,,,
1379,2395.890365723798,73.7411432722116,,,,,
1379,2456.463729884982,78.13370049927354,,,,,
1379,2395.890365723798,73.7411432722116,,,,,
3392,2395.890365723798,29.366439689746528,,,,,
5408,2395.890365723798,55.697293533213795,,,,,
3406,3245.8024826188016,4.703391584885449,,,,,
3406,4991.315364079719,46.54478461772516,,,,,
3406,3762.1533899725678,10.45664679895971,,,,,
3406,3803.2309528625638,11.662682115753487,,,,,
3406,3803.2309528625638,11.662682115753487,,,,,
1400,3744.968665502122,167.49776182158013,,,,,
1400,3803.2309528625638,171.65935377589742,,,,,
3413,2687.748793610507,21.24966910019024,,,,,
3413,2298.63783225134,32.65051766037679,,,,,
3413,3245.8024826188016,4.898843169680585,,,,,
3413,3803.2309528625638,11.433664015896975,,,,,
1419,3803.2309528625638,168.02191352096995,,,,,
1419,3758.4425831695708,164.86558020927205,,,,,
1419,2687.748793610507,89.41147241793567,,,,,
1419,2456.463729884982,73.112313593022,,,,,
1419,2395.890365723798,68.84357757038745,,,,,
3417,2298.63783225134,32.72935814306877,,,,,
5417,2364.1012322598535,56.35773985121186,,,,,
3390,3332.9542521503445,1.6827654232936733,,,,,
3390,5069.03396713481,49.529025579197935,,,,,
3390,4048.822818814707,19.43430143996185,,,,,
3390,3744.968665502122,10.471052079708612,,,,,
3390,3803.2309528625638,12.189703624264418,,,,,
3390,3758.4425831695708,10.868512777863444,,,,,
3390,3796.7950468794597,11.99985389024955,,,,,
3390,3803.2309528625638,12.189703624264418,,,,,
5360,3857.6074206860735,28.02971230063296,,,,,
5360,3744.968665502122,30.131181613766383,,,,,
7366,5069.03396713481,31.183356405989542,,,,,
7366,5979.848796919134,18.818235176226803,,,,,
7366,7615.258597946643,3.383907113041583,,,,,
5390,6108.083239028216,13.322509072879699,,,,,
5390,6118.605766178454,13.51773221110305,,,,,
5390,3968.860486791517,26.36622473485126,,,,,
5390,5979.848796919134,10.94339140851825,,,,,
3409,6123.315897742503,79.62205625528023,,,,,
3409,6123.315897742503,79.62205625528023,,,,,
5392,3857.811271272551,28.45305505800165,,,,,
5392,3857.6074206860735,28.456835669768665,,,,,
7370,5650.318388101775,23.33353611802205,,,,,
7370,5920.208301943413,19.671529145950974,,,,,
9370,7083.244645466123,24.40507315404351,,,,,
9370,6029.468149343258,35.65135379569628,,,,,
9370,7448.721513931201,20.504572956977576,,,,,
9370,7445.0140908055,20.544139906024547,,,,,
9370,7544.961309923481,19.477467343399347,,,,,
9370,7546.038603579961,19.465970079189315,,,,,
7369,7544.961309923481,2.38785873148977,,,,,
7369,7546.038603579961,2.402477996742585,,,,,
9364,6214.548088064736,33.63361717145733,,,,,
9364,6123.315897742503,34.607903697752,,,,,
7371,7448.721513931201,1.054422926756222,,,,,
7371,7445.0140908055,1.0041255027201197,,,,,
5358,6054.032009971905,12.990519036429726,,,,,
5358,6140.831943031528,14.61052525254811,,,,,
5358,3857.811271272551,27.999043089351417,,,,,
7330,6108.083239028216,16.67007859443089,,,,,
7330,5903.642113749194,19.459179894281114,,,,,
7330,7602.4331880361515,3.7166874220484516,,,,,
9335,6156.051381367223,34.05408268487174,,,,,
9335,6118.605766178454,34.45521407414618,,,,,
9335,7615.258597946643,18.422511002178435,,,,,
9335,7613.203024934382,18.444531066584023,,,,,
9335,7613.203024934382,18.444531066584023,,,,,
9335,7452.734512294063,20.163529595135905,,,,,
9335,7501.294846545671,19.643333191797847,,,,,
9335,7452.734512294063,20.163529595135905,,,,,
9335,7501.294846545671,19.643333191797847,,,,,
7364,7501.294846545671,1.8644058466277993,,,,,
5368,7501.294846545671,39.74096211895811,,,,,
5368,6144.413556849382,14.463739881694899,,,,,
7375,3930.9068216136416,46.699568520492996,,,,,
5363,6138.53801018087,14.46089894053458,,,,,
5363,7136.394493635342,33.06721039782476,,,,,
5363,3968.860486791517,25.99551581593293,,,,,
5363,5979.848796919134,11.501935426424273,,,,,
5363,5979.848796919134,11.501935426424273,,,,,
5363,6123.315897742503,14.177063168795504,,,,,
3377,6123.315897742503,81.32413081855205,,,,,
3377,5920.9875281539735,75.33276660213129,,,,,
1368,3857.811271272551,182.00374790004028,,,,,
3360,3857.6074206860735,14.809744663275998,,,,,
1337,2999.2798625511587,124.32908470838883,,,,,
3326,3252.8991478213393,2.197860859250172,,,,,
3326,2999.2798625511587,9.823215196898417,,,,,
3326,3252.8991478213393,2.197860859250172,,,,,
5352,3875.1556625709327,27.594251446731448,,,,,
5352,3875.1556625709327,27.594251446731448,,,,,
3351,5650.318388101775,68.61588743962325,,,,,
3351,5920.208301943413,76.66989859574494,,,,,
3351,4088.997726614209,22.02320879182958,,,,,
3351,3875.1556625709327,15.641768504056481,,,,,
3351,3810.205818582872,13.703545764932015,,,,,
3351,3857.6074206860735,15.118096708029649,,,,,
3351,3810.205818582872,13.703545764932015,,,,,
3351,3857.6074206860735,15.118096708029649,,,,,
3351,3810.205818582872,13.703545764932015,,,,,
3351,3857.6074206860735,15.118096708029649,,,,,
1359,3875.1556625709327,185.14758370647039,,,,,
3355,3875.1556625709327,15.503894562471912,,,,,
3355,2999.2798625511587,10.602686660174108,,,,,
3355,3252.8991478213393,3.0432444762641047,,,,,
5358,3810.205818582872,28.887536047352146,,,,,
3347,3744.968665502122,11.890309695312874,,,,,
1340,4991.315364079719,272.48622119997907,,,,,
1340,3884.675908406962,189.90118719454944,,,,,
1340,2687.748793610507,100.5782681798886,,,,,
1340,2456.463729884982,83.31818879738671,,,,,
3351,2456.463729884982,26.694606688004118,,,,,
3351,2395.890365723798,28.502227223998865,,,,,
3351,3245.8024826188016,3.1392872987525635,,,,,
1337,3758.4425831695708,181.11014085037925,,,,,
1337,3796.7950468794597,183.978687126362,,,,,
1337,2687.748793610507,101.02833160886367,,,,,
1337,2298.63783225134,71.9250435490905,,,,,
1337,2456.463729884982,83.72952355160673,,,,,
1337,2395.890365723798,79.19898023364233,,,,,
1337,2395.890365723798,79.19898023364233,,,,,
3325,2395.890365723798,27.943146895524873,,,,,
3325,2395.890365723798,27.943146895524873,,,,,
1330,3330.9184215969017,150.44499410503022,,,,,
3322,3796.7950468794597,14.29244572183804,,,,,
3322,2832.8889592083406,14.72339075230763,,,,,
3322,3330.9184215969017,0.26846543037030945,,,,,
3322,3796.7950468794597,14.29244572183804,,,,,
1333,3803.2309528625638,185.31364987716157,,,,,
3324,3803.2309528625638,14.417297017525984,,,,,
5322,2687.748793610507,49.49739207796867,,,,,
5322,3245.8024826188016,39.01160310750091,,,,,
5322,4991.315364079719,6.213540697487428,,,,,
5322,5838.495149647742,9.704906983234544,,,,,
5322,6138.53801018087,15.342690909073086,,,,,
5322,6027.228510871935,13.251193364748875,,,,,
7317,6123.315897742503,16.313845869311155,,,,,
5308,6123.315897742503,15.360133717831628,,,,,
5308,7083.244645466123,33.44469942475741,,,,,
7303,3836.598579264908,47.46544462186898,,,,,
7303,5920.9875281539735,18.9239007510068,,,,,
9308,7615.258597946643,18.18587668729434,,,,,
7310,6108.083239028216,16.44208975337598,,,,,
7310,7602.4331880361515,4.000454008702483,,,,,
5284,6144.413556849382,16.283375413500796,,,,,
5284,6138.53801018087,16.172180359214035,,,,,
5284,3762.1533899725678,28.80103349786965,,,,,
7278,6027.228510871935,17.185648380435076,,,,,
5283,6027.228510871935,14.087232838764626,,,,,
7287,7615.258597946643,4.504715218150721,,,,,
7287,3857.811271272551,47.058991748695604,,,,,
9288,7615.258597946643,18.009705017801,,,,,
7281,6123.315897742503,15.900070076328761,,,,,
7281,7615.258597946643,4.5908336484911825,,,,,
7281,6214.548088064736,14.647052766587892,,,,,
7281,6123.315897742503,15.900070076328761,,,,,
7281,6108.083239028216,16.109281156047032,,,,,
7281,6138.53801018087,15.691003843141468,,,,,
5288,6138.53801018087,16.084304277247913,,,,,
5288,6019.411125109431,13.831526571660948,,,,,
3321,3930.9068216136416,18.36515572459023,,,,,
3321,6138.53801018087,84.84004848481992,,,,,
3321,3884.675908406962,16.973077639474923,,,,,
3321,3803.2309528625638,14.520655009411737,,,,,
3321,3857.6074206860735,16.158007247397578,,,,,
3321,3857.6074206860735,16.158007247397578,,,,,
3321,3744.968665502122,12.766295257516468,,,,,
3321,3758.4425831695708,13.172013946689876,,,,,
3321,3803.2309528625638,14.520655009411737,,,,,
3321,3803.2309528625638,14.520655009411737,,,,,
3321,3857.6074206860735,16.158007247397578,,,,,
1329,3744.968665502122,181.78846241550954,,,,,
1329,3803.2309528625638,186.1723817052343,,,,,
1329,2687.748793610507,102.23843443269429,,,,,
1329,2298.63783225134,72.95995728001054,,,,,
1329,2364.1012322598535,77.88572101278055,,,,,
1329,2361.3848868038554,77.68133083550454,,,,,
1329,2361.3848868038554,77.68133083550454,,,,,
3331,2361.3848868038554,29.10882957658795,,,,,
3331,2361.3848868038554,29.10882957658795,,,,,
3331,3252.8991478213393,2.344666832142321,,,,,
1378,3875.1556625709327,181.21594068003867,,,,,
1378,3810.205818582872,176.50259931660898,,,,,
1378,2760.564605051352,100.33124855234774,,,,,
3367,2364.1012322598535,29.786123188005536,,,,,
5371,2256.2036286230464,57.992857407874766,,,,,
3371,3245.8024826188016,3.713957798314992,,,,,
1374,4991.315364079719,263.26894935078013,,,,,
1374,3884.675908406962,182.7275042508706,,,,,
1374,2687.748793610507,95.6149049207065,,,,,
1374,2298.63783225134,67.29532985817613,,,,,
1374,2456.463729884982,78.78193085043537,,,,,
1374,2298.63783225134,67.29532985817613,,,,,
1374,2298.63783225134,67.29532985817613,,,,,
3377,2456.463729884982,27.258995265472848,,,,,
5390,2456.463729884982,54.425533768367686,,,,,
7390,3330.9184215969017,54.926679004101466,,,,,
5399,4940.230152455488,8.497311493693504,,,,,
3407,7438.357347891135,118.32572198095494,,,,,
1408,3828.136809582821,171.884716589689,,,,,
3421,3828.136809582821,11.901105220193543,,,,,
5420,2832.8889592083406,47.73267602936641,,,,,
5420,3330.9184215969017,38.54394056094277,,,,,
5420,4940.230152455488,8.851842205618308,,,,,
3437,6053.135761549812,76.11683914896165,,,,,
5429,6019.411125109431,10.875135846554262,,,,,
5429,3828.136809582821,29.48725714527867,,,,,
3437,4940.230152455488,43.73669340865545,,,,,
3437,6053.135761549812,76.11683914896165,,,,,
1454,3762.1533899725678,158.74507496372544,,,,,
1454,3803.2309528625638,161.5702168406165,,,,,
1454,2687.748793610507,84.85204907912704,,,,,
3467,2298.63783225134,33.69951450097087,,,,,
3467,2298.63783225134,33.69951450097087,,,,,
3467,3245.8024826188016,6.380084147135806,,,,,
1509,3803.2309528625638,152.036511124093,,,,,
1509,3803.2309528625638,152.036511124093,,,,,
1509,2687.748793610507,78.11456551428145,,,,,
1509,2298.63783225134,52.32855084501923,,,,,
1509,2298.63783225134,52.32855084501923,,,,,
3485,2298.63783225134,34.041956032960115,,,,,
3485,2364.1012322598535,32.1635227472065,,,,,
1498,3332.9542521503445,122.49360828773995,,,,,
3494,3857.6074206860735,10.406623373957457,,,,,
3494,2760.564605051352,20.991282053481626,,,,,
3494,3332.9542521503445,4.609208581844749,,,,,
5499,3857.6074206860735,29.848928519984113,,,,,
3488,3744.968665502122,7.3672209146250545,,,,,
3488,4991.315364079719,43.09963773164332,,,,,
3488,3884.675908406962,11.372589117172081,,,,,
5493,3803.2309528625638,30.76222550769045,,,,,
7511,3744.968665502122,50.140212148820105,,,,,
7511,4991.315364079719,33.546593475173495,,,,,
7511,7237.1789947825055,3.64559985644381,,,,,
5541,6877.0170885215575,24.11147967012376,,,,,
7551,7452.734512294063,1.3013572732874683,,,,,
5555,6040.604719564877,8.741759128080595,,,,,
7552,7438.357347891135,1.5048020671195066,,,,,
7552,6040.604719564877,20.01317903118542,,,,,
7552,7438.357347891135,1.5048020671195066,,,,,
9548,7501.294846545671,21.435956781046595,,,,,
9548,7618.192385354018,20.21164238213219,,,,,
9548,6602.463148742022,30.849778500816694,,,,,
7532,7618.192385354018,1.1443492479290809,,,,,
9506,7618.192385354018,19.859116501640877,,,,,
7512,6214.548088064736,17.271724067295853,,,,,
7512,7420.925802855854,1.2123828160828771,,,,,
7512,6214.548088064736,17.271724067295853,,,,,
7512,7546.038603579961,0.4531230508514522,,,,,
9514,7547.243204341537,20.672238760337006,,,,,
7523,7613.203024934382,1.1990299738718806,,,,,
9510,6602.463148742022,30.573468467486624,,,,,
7521,6144.413556849382,18.303236845507485,,,,,
7521,6602.463148742022,12.212961723945991,,,,,
9518,6144.413556849382,35.44427866306596,,,,,
9518,7165.050473576533,24.72104986786581,,,,,
9518,7420.925802855854,22.03271902862099,,,,,
9518,7546.038603579961,20.7182327844089,,,,,
9518,7546.038603579961,20.7182327844089,,,,,
9518,7546.038603579961,20.7182327844089,,,,,
9518,7546.038603579961,20.7182327844089,,,,,
9518,7613.203024934382,20.012575909493783,,,,,
9518,7618.192385354018,19.96015564872853,,,,,
7524,7452.734512294063,0.9471755410145763,,,,,
9514,7618.192385354018,19.926504253163564,,,,,
9514,6144.413556849382,35.41713730450513,,,,,
7503,7416.64576926844,1.1509293713389332,,,,,
5513,7452.734512294063,35.18473630136157,,,,,
5513,6040.604719564877,9.570192627695938,,,,,
5513,6040.604719564877,9.570192627695938,,,,,
3500,6053.135761549812,72.94673604428034,,,,,
3500,6138.53801018087,75.38680029088198,,,,,
3500,3884.675908406962,10.990740240198921,,,,,
3500,3803.2309528625638,8.663741510358964,,,,,
3500,3803.2309528625638,8.663741510358964,,,,,
3500,3803.2309528625638,8.663741510358964,,,,,
1521,3744.968665502122,146.2175322486602,,,,,
3489,3803.2309528625638,9.006332842148575,,,,,
3489,2687.748793610507,22.965067537675345,,,,,
5496,3245.8024826188016,40.942458467634616,,,,,
5496,3803.2309528625638,30.800019052719,,,,,
3494,4991.315364079719,42.853902807089845,,,,,
3494,6027.228510871935,72.50224701980352,,,,,
3494,3857.811271272551,10.412457678092474,,,,,
3494,3857.6074206860735,10.406623373957457,,,,,
3494,3857.6074206860735,10.406623373957457,,,,,
3494,3744.968665502122,7.182846751634857,,,,,
1519,3758.4425831695708,147.42874148581768,,,,,
1519,3758.4425831695708,147.42874148581768,,,,,
1519,2832.8889592083406,86.49696900647403,,,,,
1519,2395.890365723798,57.7281346756944,,,,,
1519,2395.890365723798,57.7281346756944,,,,,
1519,2395.890365723798,57.7281346756944,,,,,
1519,2395.890365723798,57.7281346756944,,,,,
1519,2395.890365723798,57.7281346756944,,,,,
3521,2456.463729884982,30.233918492332236,,,,,
1561,2395.890365723798,53.48432836155016,,,,,
1561,3330.9184215969017,113.38362726437549,,,,,
1561,2832.8889592083406,81.4791133381384,,,,,
1561,2395.890365723798,53.48432836155016,,,,,
1561,2456.463729884982,57.36474887155555,,,,,
1561,2395.890365723798,53.48432836155016,,,,,
1561,2298.63783225134,47.254185281956445,,,,,
3553,2456.463729884982,30.862264849845705,,,,,
3553,2298.63783225134,35.304310941420205,,,,,
1557,3245.8024826188016,108.4651562375595,,,,,
1557,3803.2309528625638,144.26659941313832,,,,,
1557,2687.748793610507,72.62355771422654,,,,,
1557,2298.63783225134,47.63248762050996,,,,,
1557,2456.463729884982,57.76902568304316,,,,,
1557,2298.63783225134,47.63248762050996,,,,,
1557,2298.63783225134,47.63248762050996,,,,,
1557,2364.1012322598535,51.83694491071634,,,,,
3557,2367.106922585098,33.45215286519264,,,,,
3557,2364.1012322598535,33.53665357717589,,,,,
3557,3332.9542521503445,6.29872780010277,,,,,
3557,3857.6074206860735,8.451150426934875,,,,,
5554,3875.1556625709327,30.22766181903254,,,,,
7547,3875.1556625709327,48.65303216415884,,,,,
7547,5650.318388101775,25.131596818579897,,,,,
7547,7083.244645466123,6.144896707749794,,,,,
7547,7547.243204341537,0.003222530032296555,,,,,
7547,7613.203024934382,0.877209817601452,,,,,
7547,6877.0170885215575,8.877473320239067,,,,,
9549,7452.734512294063,21.952722669451635,,,,,
9549,7501.294846545671,21.44418424394522,,,,,
9549,7416.64576926844,22.33065484062792,,,,,
9549,7452.734512294063,21.952722669451635,,,,,
7562,7501.294846545671,0.8027658483777952,,,,,
9543,7452.734512294063,21.903651762610675,,,,,
9543,6040.604719564877,36.70119753154273,,,,,
9543,7251.380020740393,24.013622333224426,,,,,
7529,7501.294846545671,0.3679791931774321,,,,,
7529,7618.192385354018,1.1846511535930186,,,,,
9545,6144.413556849382,35.62688782766493,,,,,
7537,7452.734512294063,1.1180242497802404,,,,,
5535,7251.380020740393,31.009575803801138,,,,,
5535,6040.604719564877,9.134683280304916,,,,,
3567,6040.604719564877,69.34692233150763,,,,,
1597,6053.135761549812,279.0316694771329,,,,,
1597,3828.136809582821,139.70800310474772,,,,,
1597,2832.8889592083406,77.3881627556882,,,,,
3605,2395.890365723798,33.53979568033847,,,,,
3605,2395.890365723798,33.53979568033847,,,,,
5595,3330.9184215969017,40.46615868459514,,,,,
3597,3796.7950468794597,5.554491155948283,,,,,
3597,4940.230152455488,37.34306790257125,,,,,
5611,3828.136809582821,31.774428629783973,,,,,
7628,3796.7950468794597,50.22554998847064,,,,,
9650,4940.230152455488,48.80590515590168,,,,,
9650,7438.357347891135,22.91857670579135,,,,,
7670,7251.380020740393,5.457887604427733,,,,,
7670,7501.294846545671,2.1995456773706503,,,,,
7670,6040.604719564877,21.243745507628724,,,,,
7670,7501.294846545671,2.1995456773706503,,,,,
7670,7501.294846545671,2.1995456773706503,,,,,
5647,7618.192385354018,34.90689543747155,,,,,
5647,7165.050473576533,26.882423828165976,,,,,
5647,6214.548088064736,10.050435418181964,,,,,
3677,6123.315897742503,66.53021206805828,,,,,
3677,5920.208301943413,61.006480879614166,,,,,
1692,4088.997726614209,141.66653230580434,,,,,
1692,3875.1556625709327,129.02811244509058,,,,,
1692,2999.2798625511587,77.26240322406375,,,,,
1692,2367.106922585098,39.899936322996325,,,,,
1692,2256.2036286230464,33.345368121929454,,,,,
3698,2456.463729884982,33.573181993375286,,,,,
1710,2298.63783225134,34.42326504393802,,,,,
1710,3245.8024826188016,89.81301067946208,,,,,
1710,2687.748793610507,57.178292024006275,,,,,
1710,2456.463729884982,43.652849700876146,,,,,
1710,2298.63783225134,34.42326504393802,,,,,
1710,2298.63783225134,34.42326504393802,,,,,
1710,2456.463729884982,43.652849700876146,,,,,
1710,2298.63783225134,34.42326504393802,,,,,
1710,2298.63783225134,34.42326504393802,,,,,
1710,2364.1012322598535,38.25153405028383,,,,,
